0.3895	0.2379087	0.4877589	0	1
0.777	0.4795108	0.6924672	0	2
1.1745	0.7054025	0.8398824	0	3
1.5745	0.9349172	0.9669112	0	4
1.9865	1.206921	1.0986	0	5
2.3975	1.436212	1.198421	0	6
2.7915	1.678867	1.295711	0	7
3.203	1.939761	1.392753	0	8
3.6105	2.165873	1.47169	0	9
4.017	2.382902	1.543665	0	9
4.4145	2.602991	1.613379	0	9
4.832	2.796174	1.672176	0	10
5.2485	2.947221	1.716747	0	11
5.64	3.133967	1.770301	0	12
6.039	3.343151	1.828428	0	12
6.454	3.516642	1.875271	0	12
6.858	3.725699	1.930207	1	13
7.2455	3.915187	1.978683	1	14
7.6315	4.10376	2.025774	2	14
8.035	4.434992	2.105942	2	15
8.431	4.620549	2.149546	2	16
8.837	4.866864	2.206097	3	16
9.237	4.947305	2.224254	3	17
9.6325	5.188038	2.277726	3	18
10.0355	5.534007	2.352447	3	19
10.4465	5.731003	2.393951	3	19
10.8435	5.998007	2.449083	4	19
11.2465	6.20484	2.490952	4	20
11.633	6.492557	2.54805	4	21
12.015	6.711131	2.590585	4	21
12.417	6.994608	2.644732	5	21
12.8045	7.124842	2.66924	5	22
13.2075	7.325106	2.706493	5	22
13.6005	7.518659	2.742017	5	23
13.9865	7.638137	2.763718	5	23
14.39	7.851826	2.802111	5	24
14.785	8.120835	2.849708	6	25
15.1815	8.380748	2.894952	6	26
15.5655	8.552986	2.924549	6	26
15.9645	8.883682	2.980551	6	26
16.377	9.190466	3.031578	6	27
16.7855	9.412196	3.06793	6	27
17.1815	9.756436	3.123529	6	27
17.599	10.05223	3.170524	6	28
17.9965	10.31264	3.211331	7	28
18.3805	10.53599	3.245919	7	29
18.783	10.72727	3.275252	8	30
19.18	10.795	3.285574	8	31
19.579	11.13833	3.337413	8	31
19.9665	11.4401	3.382321	8	32
20.3835	11.77532	3.431518	9	33
20.756	11.99646	3.463591	9	34
21.1415	12.33565	3.512214	9	34
21.5265	12.55458	3.543244	9	34
21.934	12.77203	3.573798	10	35
22.3415	12.87231	3.587801	11	35
22.7265	13.19029	3.631844	11	35
23.137	13.50198	3.674504	12	35
23.563	13.85596	3.722359	12	36
23.959	14.05034	3.748379	13	37
24.3695	14.28011	3.778903	13	38
24.7625	14.47533	3.804646	13	39
25.173	14.75145	3.840761	13	40
25.568	14.95185	3.866762	13	40
25.9625	15.23971	3.903808	14	40
26.3645	15.55942	3.944543	14	41
26.7755	15.89905	3.987361	14	42
27.1665	16.2489	4.030993	14	42
27.5775	16.54527	4.067587	14	42
27.979	16.86299	4.106457	14	43
28.3835	17.09197	4.134244	15	44
28.7875	17.322	4.161971	15	45
29.2025	17.53426	4.187393	15	45
29.5895	17.70684	4.20795	16	45
29.978	17.92148	4.233377	17	46
30.374	18.19522	4.265586	18	47
30.7775	18.49324	4.300377	18	47
31.175	18.86281	4.343133	19	47
31.5785	19.09138	4.369369	19	47
31.979	19.34123	4.397866	19	47
32.381	19.69269	4.437644	19	48
32.7805	19.86025	4.456484	20	48
33.1885	20.00797	4.473027	20	49
33.61	20.24402	4.499336	20	49
34.0095	20.48765	4.526329	21	49
34.426	20.81493	4.562338	22	50
34.825	20.96186	4.578412	22	50
35.2405	21.17425	4.601548	22	50
35.6265	21.32766	4.618188	23	51
36.0305	21.42528	4.628745	23	51
36.431	21.76812	4.665632	23	51
36.851	21.85873	4.675332	23	52
37.2405	22.05169	4.695922	23	53
37.6325	22.28659	4.720867	23	54
38.0345	22.56559	4.750326	24	54
38.434	22.58294	4.752151	24	54
38.8395	22.88518	4.783846	24	55
39.231	23.08118	4.804288	24	56
39.621	23.17495	4.814036	24	56
