0.008	0.00793997	0.08910651	0	1
0.0195	0.01912931	0.1383088	0	1
0.026	0.02533667	0.159175	0	1
0.0405	0.03987969	0.199699	0	2
0.0495	0.04907429	0.2215272	0	2
0.059	0.05754777	0.2398912	0	2
0.0655	0.06324137	0.2514784	0	2
0.078	0.07495348	0.2737763	0	2
0.0815	0.0788972	0.2808865	0	2
0.0935	0.09080315	0.3013356	0	2
0.1015	0.09924737	0.3150355	0	2
0.1115	0.1091223	0.3303367	0	2
0.1175	0.1147511	0.3387494	0	2
0.1305	0.1315355	0.3626783	0	3
0.1405	0.1418307	0.3766041	0	3
0.147	0.1474647	0.3840114	0	3
0.1585	0.160458	0.4005721	0	3
0.169	0.1705243	0.4129458	0	3
0.1805	0.1860128	0.431292	0	3
0.1925	0.198543	0.4455817	0	3
0.203	0.2118969	0.4603227	0	3
0.215	0.2248874	0.474223	0	3
0.222	0.2318319	0.4814893	0	3
0.2305	0.2394895	0.4893766	0	3
0.243	0.250076	0.500076	0	3
0.254	0.2576128	0.5075557	0	3
0.267	0.2718469	0.5213894	0	3
0.2755	0.2777386	0.5270091	0	3
0.285	0.2889195	0.5375123	0	4
0.2965	0.2997376	0.547483	0	4
0.3085	0.3114835	0.5581071	0	4
0.3185	0.3262209	0.5711575	0	4
0.327	0.3362391	0.5798613	0	4
0.3345	0.3407801	0.5837638	0	4
0.344	0.3508394	0.592317	0	4
0.353	0.3575698	0.5979714	0	4
0.3605	0.3687241	0.6072266	0	4
0.3695	0.3761578	0.6133171	0	4
0.3775	0.3831853	0.6190197	0	4
0.387	0.3934277	0.6272382	0	4
0.3965	0.3994875	0.6320502	0	4
0.406	0.4083682	0.6390369	0	4
0.4145	0.4148972	0.6441251	0	4
0.42	0.4198099	0.6479274	0	4
0.4335	0.4317936	0.6571101	0	4
0.447	0.4434127	0.6658924	0	4
0.458	0.4574647	0.6763614	0	4
0.467	0.4671446	0.6834798	0	4
0.4775	0.4797336	0.6926281	0	4
0.4915	0.4921738	0.701551	0	4
0.4995	0.4972484	0.7051584	0	4
0.5105	0.5141468	0.7170403	0	5
0.5205	0.5208402	0.7216926	0	5
0.528	0.5254787	0.7248991	0	5
0.537	0.5338979	0.7306832	0	5
0.5475	0.5470173	0.7396062	0	5
0.5595	0.5577386	0.746819	0	5
0.567	0.5637929	0.7508614	0	5
0.578	0.5762041	0.7590811	0	5
0.5895	0.5892844	0.7676486	0	5
0.603	0.6036928	0.7769767	0	5
0.615	0.616083	0.7849096	0	5
0.6225	0.6233054	0.7894969	0	5
0.635	0.6390945	0.7994339	0	5
0.644	0.6455868	0.8034842	0	5
0.655	0.6492996	0.8057913	0	5
0.669	0.6577679	0.8110289	0	5
0.6835	0.6636596	0.814653	0	5
0.691	0.6718549	0.8196676	0	5
0.702	0.6795358	0.8243396	0	5
0.71	0.6852426	0.8277938	0	5
0.723	0.6966193	0.8346372	0	5
0.731	0.70199	0.8378484	0	5
0.7395	0.7119957	0.8437984	0	5
0.7475	0.7221048	0.8497675	0	5
0.758	0.7338029	0.856623	0	5
0.7675	0.7438157	0.8624475	0	5
0.78	0.755978	0.8694699	0	6
0.7925	0.7658267	0.8751152	0	6
0.806	0.7797539	0.8830367	0	6
0.8135	0.7881118	0.8877566	0	6
0.8215	0.7990373	0.8938888	0	6
0.834	0.8068474	0.8982469	0	6
0.8475	0.8236556	0.9075547	0	6
0.8625	0.8400138	0.9165226	0	6
0.87	0.8455228	0.9195231	0	6
0.8805	0.8606501	0.9277123	0	6
0.8895	0.8667231	0.9309797	0	6
0.8995	0.8778387	0.9369305	0	6
0.9115	0.8871113	0.9418659	0	6
0.9185	0.8923039	0.9446184	0	6
0.929	0.9124152	0.9552043	0	6
0.938	0.9166143	0.9573998	0	6
0.9495	0.924412	0.9614634	0	6
0.9585	0.9362459	0.967598	0	6
0.9725	0.9452164	0.9722224	0	6
0.978	0.9529925	0.9762133	0	6
0.991	0.9674027	0.9835663	0	6
1.005	0.9764632	0.9881615	0	6
1.0185	0.9856506	0.9927994	0	6
1.028	0.9877099	0.9938359	0	6
1.037	0.9941281	0.9970597	0	6
1.0465	1.000838	1.000419	0	6
1.0545	1.009034	1.004507	0	6
1.064	1.025417	1.012629	0	6
1.0775	1.042015	1.020791	0	6
1.0875	1.05237	1.025851	0	7
1.0975	1.065527	1.032243	0	7
1.1075	1.070479	1.03464	0	7
1.1165	1.077466	1.038011	0	7
1.125	1.08992	1.043992	0	8
1.1325	1.099493	1.048567	0	8
1.1455	1.118889	1.057776	0	8
1.1535	1.135506	1.065601	0	8
1.164	1.15168	1.073163	0	8
1.1755	1.162281	1.078091	0	8
1.1875	1.165927	1.079781	0	8
1.198	1.164378	1.079064	0	8
1.211	1.170064	1.081695	0	8
