0.498	0.2501211	0.500121	0	1
0.9875	0.5226051	0.7229143	0	2
1.467	0.7692956	0.877095	0	3
1.9635	1.02368	1.011771	0	4
2.4645	1.293386	1.137271	0	5
2.964	1.514461	1.230634	0	6
3.469	1.757918	1.325865	0	7
3.962	1.992552	1.411578	0	8
4.4535	2.219948	1.489949	0	9
4.96	2.492646	1.578812	1	10
5.46	2.716758	1.648259	1	11
5.97	3.037619	1.742877	1	12
6.4585	3.328942	1.824539	1	12
6.9615	3.640838	1.908098	1	13
7.4695	3.899019	1.974593	1	13
7.9725	4.186837	2.046176	2	14
8.471	4.423371	2.103181	2	15
8.97	4.610405	2.147185	3	15
9.469	4.766422	2.183214	3	16
9.9685	4.989002	2.233607	3	17
10.473	5.340941	2.311048	3	18
10.971	5.607963	2.368114	3	18
11.478	5.833433	2.41525	3	19
11.9645	6.015247	2.4526	4	20
12.452	6.246819	2.499364	4	20
12.956	6.502315	2.549964	5	21
13.4355	6.679179	2.584411	5	22
13.922	6.805319	2.608701	6	23
14.402	6.989891	2.64384	6	23
14.912	7.163838	2.676535	6	24
15.411	7.235697	2.689925	7	25
15.8965	7.507542	2.739989	7	25
16.4205	7.772566	2.787932	7	25
16.936	7.982895	2.825402	7	26
17.456	8.220174	2.867085	7	27
17.9575	8.463926	2.909283	8	28
18.449	8.746772	2.957494	8	29
18.9305	8.985162	2.997526	8	30
19.41	9.22051	3.036529	9	30
19.899	9.485542	3.079861	10	31
20.4065	9.892204	3.145187	10	31
20.908	10.08758	3.176095	10	32
21.425	10.2545	3.202265	11	32
21.912	10.50551	3.24122	12	33
22.414	10.71596	3.273524	12	33
22.9075	10.98744	3.31473	12	34
23.3995	11.25453	3.354777	12	35
23.8985	11.38189	3.373705	13	35
24.3945	11.64769	3.412872	13	36
24.896	12.01519	3.466294	13	36
25.3895	12.18988	3.491402	13	37
25.8795	12.55025	3.542634	13	38
26.393	12.72992	3.567901	13	38
26.911	12.94955	3.598549	14	39
27.409	13.19432	3.632398	14	40
27.9175	13.49744	3.673887	15	41
28.428	13.79771	3.714528	15	42
28.9355	14.08138	3.752517	16	43
29.4515	14.33782	3.786531	16	44
29.9455	14.58282	3.818746	17	45
30.4665	14.75325	3.840997	18	45
30.946	15.05061	3.879511	19	45
31.4395	15.24296	3.904224	19	46
31.937	15.59383	3.948902	20	47
32.4365	15.8639	3.982951	20	47
32.9255	16.33212	4.041301	21	48
33.4505	16.61386	4.07601	21	49
33.964	16.96319	4.118639	21	50
34.4555	17.09757	4.134921	21	51
34.936	17.36659	4.167324	21	52
35.4225	17.46873	4.179561	22	53
35.9295	17.70538	4.207776	22	53
36.416	17.88989	4.229644	22	53
36.9075	18.09399	4.253703	22	54
37.4085	18.38682	4.287986	22	55
37.914	18.6009	4.312877	23	56
