0.098	0.08844022	0.297389	0	1
0.192	0.1762241	0.4197906	0	2
0.2905	0.2652424	0.5150169	0	3
0.399	0.363981	0.6033084	0	3
0.49	0.4611306	0.679066	0	3
0.5795	0.5529562	0.7436103	0	4
0.6715	0.6379067	0.7986906	0	4
0.781	0.7354067	0.8575586	0	5
0.8875	0.8362619	0.9144736	0	5
0.992	0.9193957	0.9588512	0	5
1.0935	1.027271	1.013544	0	6
1.1895	1.119149	1.057899	0	7
1.2915	1.218137	1.103692	0	8
1.3925	1.309098	1.144158	0	8
1.485	1.408479	1.186794	0	8
1.5845	1.494607	1.222541	0	8
1.6865	1.577006	1.255789	0	8
1.783	1.67875	1.295666	0	8
1.883	1.773198	1.331615	0	9
1.9905	1.850335	1.36027	0	9
2.094	1.948138	1.395757	0	9
2.191	2.020529	1.421453	0	9
2.305	2.079015	1.441879	0	9
2.4005	2.148174	1.465665	0	9
2.5085	2.238047	1.49601	0	9
2.611	2.326842	1.525399	0	9
2.718	2.463708	1.56962	0	9
2.8235	2.576636	1.60519	0	9
2.919	2.665772	1.632719	0	9
3.033	2.769296	1.66412	0	9
3.143	2.85898	1.690852	0	10
3.249	2.960479	1.720604	0	10
3.3445	3.051345	1.74681	0	10
3.4395	3.116898	1.765474	0	10
3.531	3.179629	1.783151	0	11
3.63	3.262731	1.806303	0	11
3.731	3.390334	1.841286	0	11
3.833	3.488855	1.867848	0	11
3.9335	3.616886	1.901811	0	11
4.03	3.724962	1.930016	0	11
4.139	3.859609	1.964589	0	12
4.248	3.926459	1.98153	0	12
4.3405	4.024572	2.006134	0	12
4.4265	4.130663	2.032403	0	12
4.5225	4.189589	2.046848	0	12
4.631	4.272975	2.067118	0	12
4.733	4.333878	2.081797	0	13
4.844	4.460894	2.112083	0	13
4.926	4.5528	2.133729	0	13
5.027	4.601572	2.145127	0	14
5.116	4.655872	2.157747	0	15
5.218	4.715834	2.171597	0	15
5.3265	4.800298	2.190958	0	15
5.43	4.921561	2.218459	0	15
5.528	4.999716	2.236004	0	15
5.6245	5.110055	2.260543	0	15
5.7255	5.210755	2.282708	0	15
5.8185	5.310213	2.30439	0	16
5.912	5.353933	2.313857	0	16
6.011	5.468613	2.338507	0	16
6.1105	5.588084	2.363913	0	16
6.203	5.65862	2.378785	0	16
6.309	5.735387	2.394867	0	16
6.397	5.793288	2.406925	0	16
6.506	5.830879	2.414721	0	16
6.6035	5.880228	2.424918	0	16
6.708	6.014743	2.452497	0	16
6.7985	6.10495	2.47082	0	16
6.9125	6.199944	2.489969	0	16
7.0195	6.276258	2.505246	0	16
7.114	6.321165	2.514193	0	16
7.205	6.419185	2.533611	0	17
7.3065	6.540828	2.557504	0	17
7.426	6.654851	2.5797	0	18
7.52	6.702951	2.589006	0	18
7.618	6.780466	2.603933	0	18
7.7035	6.853014	2.617826	0	18
7.8015	6.932564	2.632976	0	19
7.9095	7.022821	2.650061	0	19
8.0215	7.10459	2.665444	1	20
8.129	7.180949	2.679729	1	20
8.2275	7.263375	2.695065	1	20
8.326	7.360404	2.713006	1	20
8.4305	7.485913	2.73604	1	20
8.536	7.570489	2.751452	1	20
8.6405	7.733126	2.78085	1	20
8.752	7.804398	2.793635	1	20
8.854	7.877623	2.80671	1	20
8.9615	7.957997	2.820992	1	20
9.059	8.066552	2.840168	1	20
9.157	8.106404	2.847175	1	20
9.2485	8.216856	2.866506	1	20
9.347	8.348765	2.889423	1	20
9.45	8.442721	2.905636	1	20
9.5595	8.589755	2.930828	1	21
9.6655	8.668944	2.944307	1	21
9.7695	8.694717	2.948681	2	21
9.8685	8.70356	2.95018	2	21
9.979	8.823971	2.970517	2	21
10.073	8.883113	2.980455	2	21
10.171	9.019269	3.00321	2	21
10.2735	8.999197	2.999866	2	21
10.375	9.094922	3.015779	2	21
10.4755	9.196998	3.032655	2	21
10.5645	9.285482	3.047209	2	21
10.668	9.440496	3.072539	2	21
10.7695	9.607173	3.099544	2	21
10.868	9.716434	3.11712	2	22
10.9625	9.841014	3.137039	2	22
11.0725	9.894191	3.145503	2	23
11.1785	9.921599	3.149857	2	23
11.2755	10.01961	3.165377	2	23
11.3815	10.14503	3.185126	2	23
11.4855	10.2289	3.198266	2	23
11.5805	10.21163	3.195563	2	23
